Episode,Final_Wealth,Final_Health,Final_Age,Total_Reward,Work_Count,Invest_Count,Rest_Count
947,11.125194,0.0,70.0,6.800000000000003,0,50,0
948,4.5672035,0.0,70.0,2.4,0,50,0
949,4.5989733,0.0,70.0,2.8000000000000003,0,50,0
950,2.0859375,0.0,70.0,1.2,0,50,0
951,4.688553,0.0,70.0,3.2000000000000006,0,50,0
952,9.683693,0.0,70.0,5.600000000000002,0,50,0
953,6.4037275,0.0,70.0,4.400000000000001,0,50,0
954,4.478019,0.0,70.0,3.2000000000000006,0,50,0
955,6.4205165,0.0,70.0,4.000000000000001,0,50,0
956,5.924791,0.0,70.0,4.400000000000001,0,50,0
957,5.7535048,0.0,70.0,3.600000000000001,0,50,0
958,7.7864013,0.0,70.0,4.800000000000002,0,50,0
959,8.321642,0.0,70.0,4.800000000000002,0,50,0
960,6.9512043,0.0,70.0,4.400000000000001,0,50,0
961,5.882598,0.0,70.0,3.600000000000001,0,50,0
962,6.7243876,0.0,70.0,4.400000000000001,0,50,0
963,5.1349072,0.0,70.0,2.8000000000000003,0,50,0
964,4.4556847,0.0,70.0,2.8000000000000003,0,50,0
965,6.431188,0.0,70.0,3.600000000000001,0,50,0
966,4.7038226,0.0,70.0,2.8000000000000003,0,50,0
967,3.8381991,0.0,70.0,3.2000000000000006,0,50,0
968,3.954036,0.0,70.0,2.8000000000000003,0,50,0
969,9.167842,0.0,70.0,5.600000000000002,0,50,0
970,11.962382,0.0,70.0,6.800000000000003,0,50,0
971,8.244018,0.0,70.0,4.800000000000002,0,50,0
972,6.0717263,0.0,70.0,3.6000000000000005,0,50,0
973,7.4488597,0.0,70.0,4.400000000000001,0,50,0
974,5.986743,0.0,70.0,3.600000000000001,0,50,0
975,8.665715,0.0,70.0,4.800000000000002,0,50,0
976,9.894196,0.0,70.0,6.000000000000003,0,50,0
977,10.196499,0.0,70.0,5.600000000000002,0,50,0
978,6.0690193,0.0,70.0,3.600000000000001,0,50,0
979,7.062659,0.0,70.0,4.400000000000001,0,50,0
980,5.84996,0.0,70.0,4.000000000000001,0,50,0
981,6.3214316,0.0,70.0,3.2000000000000006,0,50,0
982,5.2436,0.0,70.0,3.2000000000000006,0,50,0
983,7.0760145,0.0,70.0,4.000000000000001,0,50,0
984,0.8714498,0.0,70.0,1.9999999999999998,0,50,0
985,7.385022,0.0,70.0,4.400000000000001,0,50,0
986,2.6869853,0.0,70.0,0.8,0,50,0
987,5.944615,0.0,70.0,4.000000000000001,0,50,0
988,6.8781185,0.0,70.0,3.600000000000001,0,50,0
989,9.029047,0.0,70.0,5.600000000000002,0,50,0
990,10.117424,0.0,70.0,5.600000000000002,0,50,0
991,3.2248073,0.0,70.0,2.4,0,50,0
992,8.126292,0.0,70.0,4.800000000000002,0,50,0
993,1.351677,0.0,70.0,2.8000000000000003,0,50,0
994,5.642149,0.0,70.0,3.2000000000000006,0,50,0
995,3.0666761,0.0,70.0,2.4,0,50,0
996,7.5357876,0.0,70.0,4.400000000000001,0,50,0
997,3.7273035,0.0,70.0,2.4,0,50,0
998,6.186188,0.0,70.0,4.400000000000001,0,50,0
999,6.8271847,0.0,70.0,4.000000000000001,0,50,0
