days_alive,work_days,spec_days,rest_days,final_cash,final_happiness,final_health,final_reward
337,112,124,101,-1148.6121822197333,0,-1.0999999999998271,1.3513878177802667
272,91,111,70,-1749.27027213124,0,-0.3999999999991135,0.7507297278687599
194,65,75,54,-3757.479338865356,0,-1.199999999999632,-1.7574793388653562
207,73,78,56,-856.7096918936999,0,-1.5499999999993328,1.6432903081063002
517,169,198,150,-1332.6240400154334,0,-0.4499999999992581,1.1673759599845666
378,127,148,103,2149.6794378307545,0,-1.7499999999993054,7.104123453276619
161,58,66,37,-2623.450420514342,0,-0.4999999999998357,-0.12345042051434207
379,122,159,98,-3685.3118984477846,0,-0.24999999999996536,-1.1853118984477846
239,78,94,67,-2126.537655779849,0,-0.2499999999996021,0.373462344220151
385,130,149,106,-820.545519394689,0,-0.4999999999989795,1.6794544806053109
171,57,64,50,-4370.214323244571,0,-1.4999999999997455,-1.8702143232445705
286,98,120,68,-6496.616328653429,0,-0.9999999999995843,-3.9966163286534293
315,117,123,75,3653.945983677231,0,-0.699999999999515,6.922301955996195
377,122,155,100,-1318.4607387693547,0,-0.099999999998575,1.1815392612306452
266,92,102,72,-9.067826884919045,16,-0.049999999999665715,2.970932173115081
300,101,123,76,846.6361915093471,0,-1.649999999998903,6.545470914574124
270,90,101,79,-1103.0843250984178,0,-1.9999999999996156,1.396915674901582
409,139,163,107,1315.282318115574,0,-1.9999999999992926,6.309539969792592
355,136,131,88,11524.737548869516,0,-0.9999999999993057,7.611402716828442
420,149,162,109,7105.67894304808,0,-0.04999999999916516,7.8212741902335825
238,88,96,54,5515.38948536052,0,-2.099999999999791,7.169287307917571
302,104,125,73,-3685.0214151552777,25,-0.09999999999909504,-0.9350214151552776
308,101,116,91,3701.3111408568593,0,-0.39999999999937264,6.930027521776729
449,150,192,107,-2959.3567210336587,0,-0.6499999999986656,-0.9593567210336587
310,110,133,67,-3997.9770262790007,0,-1.399999999999064,-1.9979770262790009
216,75,89,52,-6048.780834344649,0,-1.199999999999724,-3.5487808343446483
251,85,103,63,589.9683388778466,0,-0.09999999999910614,6.329057466311415
190,66,81,43,-3270.7634105349402,0,-1.699999999999636,-0.7707634105349404
460,153,190,117,6335.027402343847,37,-0.09999999999862741,8.36240435500987
330,116,129,85,-1296.0512918444392,0,-1.7999999999989966,0.7039487081555609
290,105,122,63,865.4450989174219,0,-0.19999999999928453,6.058639248536508
334,114,134,86,-72.7052077722294,0,-0.29999999999916915,1.9272947922277706
218,78,90,50,-2343.3652069078835,0,-0.9999999999994666,0.15663479309211636
193,66,68,59,-1427.8068907588931,0,-1.1499999999993697,1.0721931092411068
189,68,68,53,798.278867360222,0,-0.19999999999985008,6.510225943209202
241,80,102,59,-5627.321801726914,0,-0.1999999999995168,-3.6273218017269135
256,87,105,64,-3174.768529056618,0,-1.099999999999346,-0.6747685290566179
118,47,43,28,1869.843561531038,0,-0.39999999999978186,7.020486826333322
201,73,74,54,312.8180415842409,0,-1.0499999999993983,5.449287999524714
331,115,128,88,1595.6080016417732,0,-0.44999999999953366,6.425381995325036
293,101,112,80,1603.3608797213442,0,-0.049999999999507105,6.9282884502868285
198,72,73,53,-184.9094335097822,0,-0.8499999999996979,1.8150905664902177
240,85,89,66,4117.173173191057,60,-0.09999999999937666,9.293898963667253
136,59,50,27,3626.8751909503226,0,-0.29999999999980154,6.917841445418544
320,117,124,79,7438.934359990492,0,-1.999999999999869,7.848770383123778
207,71,77,59,-618.2199921153755,0,-0.7499999999996085,1.3817800078846245
150,53,54,43,-1048.8460751595849,0,-0.29999999999959504,0.951153924840415
184,68,78,38,-949.4044680529448,20,-0.1499999999994498,1.6505955319470553
140,53,55,32,1219.5235144585274,0,-1.0999999999996246,6.2642210935386515
141,55,49,37,4161.909891015315,0,-1.1999999999997057,7.000381761053966
256,93,98,65,571.5152034577484,0,-1.949999999999414,6.310023574800315
244,79,77,88,3257.4296731954278,0,-1.8499999999998602,7.353400397781675
112,46,38,28,4797.216171866428,0,-1.2999999999998197,7.085599698177775
116,42,31,43,6535.054090487053,0,-1.449999999999771,7.771053347370344
116,47,47,22,1200.6373421795558,0,-1.2999999999997196,6.254864214544334
211,80,89,42,-654.1248556702731,0,-0.9499999999993465,1.845875144329727
113,46,39,28,2688.92749414957,0,-0.44999999999991225,7.238361711030928
99,33,28,38,2439.4001336796464,0,-0.9999999999998761,7.179950376433274
296,98,117,81,-2130.2748700711427,0,-0.09999999999958287,-0.1302748700711427
98,44,26,28,8597.385025504027,0,-0.34999999999994036,7.435597806125111
258,97,107,54,-628.637830278631,0,-0.549999999999341,1.371362169721369
363,131,135,97,6041.722045778034,0,-2.149999999999374,7.723965915543108
262,101,96,65,9291.748886234765,0,-0.9499999999995739,7.982193811223864
141,56,58,27,-3005.969766552428,0,-2.149999999999798,-0.5059697665524281
147,53,61,33,-4103.042550119474,10,-0.049999999999644176,-1.303042550119474
201,79,83,39,-309.61211142570073,0,-0.6499999999994333,2.1903878885742993
127,47,44,36,570.4719569520631,0,-0.14999999999967684,5.808929247698416
124,47,43,34,1521.687245312599,0,-0.049999999999799316,6.896939186469376
114,52,37,25,8465.559815999768,20,-0.09999999999988961,8.026327726460826
182,70,72,40,968.3041247437843,0,-0.09999999999945475,6.62594705012415
156,53,57,46,-1355.4321949355294,0,-0.9499999999997064,0.6445678050644705
499,161,205,133,186.1395346528799,0,-1.1999999999983808,5.139112707931428
203,84,67,52,14055.73612993073,0,-2.1499999999997526,7.7305141998320295
311,103,121,87,-41.18286463946239,0,-1.2499999999995532,2.4588171353605377
347,117,138,92,427.9873392192679,0,-1.5499999999991845,6.136856443709872
88,39,36,13,-345.49327378261677,0,-1.2999999999998524,2.154506726217383
285,96,109,80,-483.6705395030251,0,-0.349999999999532,2.0163294604969746
117,53,36,28,9382.230914624377,0,-0.049999999999829514,7.9880076579280335
165,67,56,42,6763.095059169498,0,-0.5999999999997807,7.791630258166748
212,77,86,49,915.1810733531728,80,-0.09999999999937455,8.992128414082902
233,87,88,58,4614.623211187717,0,-0.8999999999994648,7.5623213068983155
248,88,89,71,5778.0997397650135,0,-1.9499999999992308,7.697201917101722
91,44,28,19,9834.838572272958,0,-0.8999999999998693,8.016272794763847
228,82,91,55,-1389.7784521327385,0,-0.34999999999987264,1.1102215478672615
373,142,154,77,10577.036776357862,0,-1.0999999999995378,8.059921076982016
141,50,54,37,-2602.406173668341,0,-0.49999999999966405,-0.6024061736683413
231,88,94,49,3947.845417288585,57,-0.09999999999941384,8.678707109448052
214,86,76,52,14058.732328961401,0,-1.4999999999993738,8.230642076448385
193,69,85,39,-3161.97540841718,0,-0.44999999999966356,-0.6619754084171801
181,69,67,45,4811.006011764491,0,-1.1499999999997195,7.087321595852844
445,158,191,96,528.7975869837151,0,-1.2999999999990521,5.7634970133487835
213,82,83,48,3605.8260620488995,0,-1.7999999999997582,6.914350074445354
707,234,299,174,-256.8548765083368,0,-1.0499999999990501,1.7431451234916633
214,76,92,46,-718.9856198803813,0,-0.09999999999956355,1.7810143801196188
229,76,94,59,-839.3989601115695,0,-0.5499999999992262,1.6606010398884306
240,82,97,61,-5782.049142959633,0,-1.5999999999993797,-3.2820491429596332
203,71,88,44,-2083.8944825783615,0,-1.1499999999994701,0.41610551742163837
631,206,271,154,-887.0021678540378,0,-1.749999999998591,1.6129978321459622
127,50,46,31,3477.785454377609,0,-1.4499999999998296,7.392663102693113
423,142,193,88,2705.0620835991303,20,-0.04999999999888703,7.341949850845303
325,111,144,70,-2426.061425684574,0,-1.8499999999995445,0.07393857431542639
285,106,115,64,-37.06181988064872,0,-1.1499999999992259,1.9629381801193513
387,132,170,85,-261.6463051730444,15,-0.24999999999888745,2.6883536948269557
215,70,95,50,-2689.681556395181,0,-1.249999999999629,-0.6896815563951808
196,77,84,35,-1400.9491891034518,0,-2.0999999999993486,1.0990508108965482
70,30,27,13,-2028.2770270541823,0,-1.6999999999998163,-0.028277027054182113
270,95,115,60,-1298.4293775515073,0,-0.2999999999989933,0.7015706224484928
107,43,43,21,-2327.2951914171667,0,-1.9999999999998046,0.1727048085828331
255,93,107,55,-3017.158631089768,0,-0.4499999999994664,-0.5171586310897678
253,89,106,58,408.5353391114143,0,-1.199999999999793,5.609013918659612
96,37,35,24,-1865.8666744470688,0,-1.14999999999982,0.6341333255529311
241,83,99,59,-1143.7998206310326,0,-1.0499999999995508,1.3562001793689673
222,92,86,44,10879.529822799732,35,-0.09999999999984556,9.126838129703668
385,136,164,85,1157.3593064074155,0,-0.6499999999985819,6.732855935126299
419,139,184,96,712.9949995684337,0,-1.9999999999987763,6.442525575345703
249,94,106,49,-270.0664776737077,0,-0.149999999999487,2.2299335223262924
249,96,105,48,3561.436662600574,15,-0.14999999999969146,7.356920027299833
487,160,205,122,-1821.4008920236645,0,-0.8499999999986259,0.1785991079763356
434,145,189,100,2515.6110782108603,19,-0.09999999999946824,7.268401079121728
242,87,97,58,460.6906785464288,0,-1.6499999999991721,5.680937083935615
217,84,88,45,1016.3776100094195,0,-1.0499999999997014,6.654990175047342
311,109,131,71,-301.1360551550914,0,-1.099999999999084,2.1988639448449083
266,100,106,60,4179.13063623303,0,-2.1499999999995194,7.002858666630665
312,107,135,70,-1751.5336387994187,0,-1.6499999999990687,0.7484663612005813
380,143,172,65,665.4965383918973,0,-0.7999999999991994,5.901220967536817
335,123,147,65,1784.8543387813286,20,-0.049999999999131725,7.092591320526303
324,113,145,66,1102.92513793943,0,-0.29999999999961524,6.703976448820226
271,100,116,55,-639.0713942266948,0,-2.249999999999372,1.8609286057733052
283,101,130,52,-254.91450602336843,0,-1.8999999999995327,1.7450854939766316
414,144,184,86,2562.7145217553384,0,-1.3999999999991408,7.209527482523583
457,155,197,105,2483.049829216793,50,-0.09999999999925831,8.690587301754004
242,88,102,52,-2044.2249679900176,0,-0.2999999999995182,-0.04422496799001774
102,38,39,25,-1494.1168178188225,0,-0.8499999999997689,0.5058831821811776
389,143,171,75,-343.44052841437275,0,-1.649999999999352,2.156559471585627
177,72,75,30,-589.0146310806803,0,-1.7499999999997047,1.9109853689193197
221,86,94,41,1411.664349529713,0,-1.149999999999425,6.351939685940833
186,66,82,38,-2510.9746144817054,0,-1.0999999999994707,-0.010974614481705558
312,118,144,50,1530.5749865711996,0,-0.599999999999308,6.40043113274136
341,114,143,84,680.1779751006328,0,-2.1999999999986866,6.414294169459172
230,84,110,36,-1681.1554287798087,0,-2.249999999999065,0.8188445712201913
169,58,77,34,-7193.945284198166,0,-1.799999999999407,-5.193945284198166
222,88,96,38,1572.2102971466513,0,-1.7999999999992662,6.916524151532515
174,71,71,32,1288.6770661158919,0,-0.3499999999995993,6.297288277803245
240,87,104,49,3371.8375799966198,62,-0.0499999999993221,9.234105808553027
249,91,104,54,-3246.0501103658985,0,-1.299999999999351,-0.7460501103658985
252,99,106,47,5842.907728856632,54,-0.1499999999996227,8.823892990224223
428,153,195,80,1624.727809133197,0,-1.9999999999986544,6.936226526222738
319,115,136,68,-601.381805563525,0,-1.3999999999995432,1.398618194436475
154,62,60,32,6273.48641812751,23,-0.09999999999972332,8.436548148960226
321,124,139,58,4335.639137603059,0,-1.7499999999993423,7.024912960904313
159,59,62,38,-1423.7434037996916,0,-1.549999999999661,0.5762565962003083
88,40,34,14,2780.9549816172444,0,-1.0499999999998892,7.2585455141988025
282,106,121,55,1331.37570326385,0,-0.04999999999893512,6.816831322501855
196,72,76,48,-126.1383553097405,0,-0.5499999999997172,1.8738616446902596
272,104,123,45,3468.208074505462,0,-0.19999999999947793,7.391008975774604
230,87,94,49,2347.2498911392167,0,-1.5499999999994858,6.656855361509819
200,79,89,32,-2600.0300890550534,0,-0.6999999999992266,-0.1000300890550534
292,93,117,82,-981.0646942912286,0,-1.5499999999989011,1.5189353057087713
262,100,108,54,248.00399514775341,0,-1.2499999999993006,5.8104813646636515
228,81,108,39,428.03415270052983,0,-0.9999999999992844,5.636921915470312
498,177,210,111,1044.213053332167,0,-0.1999999999987836,6.171185613443131
246,93,101,52,1178.7208418920814,0,-1.049999999999346,6.2438198688822695
271,97,118,56,2985.0252626768333,0,-0.7999999999996219,7.301019063062421
288,106,126,56,-583.7437286620009,0,-0.19999999999908624,1.9162562713379991
143,55,63,25,-4879.441410115118,0,-0.8999999999995891,-2.379441410115118
289,103,131,55,-2001.174647852312,0,-0.6499999999988582,0.498825352147688
201,75,80,46,934.1922168015625,0,-0.04999999999955418,6.604451252576221
286,102,132,52,-1648.6989931158303,0,-1.9499999999988864,0.8513010068841698
251,87,106,58,-2585.2396368056334,0,-1.5499999999991179,-0.08523963680563318
338,118,142,78,-1940.3274371458917,0,-0.04999999999883031,0.5596725628541082
135,61,59,15,-578.9125435951644,0,-1.6999999999997417,1.9210874564048357
162,61,69,32,-4294.850487055732,0,-1.4499999999994362,-1.794850487055732
591,193,245,153,11.616730664119789,0,-1.4999999999982112,4.021014258193501
236,84,101,51,-3344.256953750282,0,-1.1999999999992768,-0.844256953750282
248,90,110,48,2694.71537069133,0,-0.7999999999996334,7.239651335073647
268,93,126,49,-3210.777339742868,0,-2.09999999999895,-0.7107773397428683
349,124,153,72,1204.34282724053,0,-1.5999999999987957,6.756711585637142
269,99,116,54,408.88327726829914,0,-2.099999999999108,6.1095234577462385
197,76,78,43,1924.1356098859499,0,-1.0999999999994632,6.53765101456078
208,85,84,39,7609.426519931522,0,-0.29999999999954263,7.362364697949392
433,154,203,76,-2460.203465175958,0,-0.7499999999992399,-0.4602034651759581
131,51,55,25,-3827.274559769381,0,-2.2499999999996674,-1.3272745597693811
238,86,96,56,1215.505623856128,0,-1.1999999999994775,6.762242671116208
225,81,96,48,-766.0935949024079,0,-1.3499999999991648,1.733906405097592
191,72,84,35,-1460.1211815790855,0,-1.0999999999993548,1.0398788184209145
214,71,97,46,-3983.0151960532803,0,-1.5999999999991514,-1.4830151960532802
173,73,74,26,1978.252365258077,0,-0.0499999999995453,7.054284675446966
232,88,96,48,943.8806437786011,0,-1.0999999999995513,6.1106351699822445
319,111,140,68,27.141187933472928,0,-0.14999999999897895,4.502340559549044
237,83,112,42,-1720.0335370759844,0,-1.1499999999990327,0.7799664629240155
153,55,61,37,-2685.0819213223663,0,-1.8499999999995493,-0.6850819213223662
142,57,62,23,-2244.2992950631833,0,-1.1999999999995294,0.2557007049368165
230,88,103,39,-908.8139603752883,0,-2.149999999999269,1.5911860396247117
138,51,57,30,-2123.370529561643,0,-1.799999999999696,-0.12337052956164296
183,68,81,34,-2128.4773321711905,10,-0.049999999999634406,0.6715226678288095
195,73,88,34,-7007.572544444964,0,-2.149999999999281,-5.0075725444449635
335,116,138,81,-1676.813117915697,0,-0.8499999999991201,0.32318688208430313
579,204,260,115,241.528190174099,0,-0.9499999999991,5.794670771057116
322,116,143,63,-1215.4134035054428,0,-2.099999999999593,1.284586596494557
155,65,63,27,2261.546980734091,0,-0.7999999999998146,7.134547864194301
253,96,115,42,18.658505945517536,0,-0.3499999999991559,4.28710607031904
254,98,106,50,5605.517214270844,0,-1.8999999999994697,7.679010992985571
397,141,170,86,1770.1403167476938,20,-0.04999999999944969,7.087627318928082
329,119,140,70,571.6918771747262,0,-1.2499999999993996,5.810208701547819
307,112,137,58,891.085808283933,0,-0.44999999999881557,6.076137395348625
283,105,128,50,-2214.300219705066,0,-2.0999999999994485,-0.21430021970506585
204,80,94,30,-579.8392874442245,0,-0.5999999999992325,1.4201607125557754
221,83,91,47,-683.7105459591603,0,-1.7499999999996545,1.8162894540408399
238,87,100,51,1933.0123970809432,0,-0.7499999999996356,6.540411251639343
205,80,83,42,-229.11124677206354,0,-0.04999999999936233,2.2708887532279363
179,67,68,44,2042.0438210078846,0,-0.14999999999952762,6.573317626358393
167,69,75,23,362.07246564941937,0,-0.49999999999939426,6.036761466537799
237,91,104,42,-1299.143198606774,0,-0.3999999999993691,0.7008568013932261
285,109,135,41,1708.4957788347854,10,-0.049999999999303116,7.266372243901983
228,84,99,45,-3681.172379775967,0,-1.8499999999991603,-1.1811723797759668
328,111,150,67,2167.0572651795223,90,-0.09999999999882865,9.808952065623334
455,160,205,90,6500.9485686871585,0,-0.3499999999990002,7.26791431445406
139,56,64,19,-2728.843820093814,0,-1.8499999999994916,-0.7288438200938141
298,110,134,54,754.5364676274941,0,-1.3499999999992194,6.476456830044793
261,96,121,44,-2824.958159220379,0,-0.34999999999935927,-0.3249581592203792
159,64,65,30,66.55673597436154,0,-1.399999999999575,5.027780666669191
232,92,104,36,564.8495488089618,0,-0.49999999999937383,6.302996936825803
192,74,84,34,-4561.58649283185,0,-1.699999999999357,-2.0615864928318492
124,48,52,24,-600.5402824373704,0,-0.9999999999996334,1.3994597175626295
260,92,115,53,910.28333081012,0,-1.0499999999990335,6.588912315804791
185,70,84,31,-2896.226991492737,0,-2.1499999999995385,-0.39622699149273677
154,59,63,32,-1917.0008716534594,0,-0.34999999999960907,0.08299912834654055
160,58,63,39,-1325.1228887864065,0,-0.3999999999998316,0.6748771112135934
237,89,111,37,-2625.1565517382046,0,-0.30000000000002247,-0.1251565517382045
239,95,105,39,1389.0298843298613,58,-0.19999999999917645,8.582248315246908
246,93,95,58,4829.564538873401,0,-0.8499999999994168,7.089631172942484
208,86,90,32,1792.787873612429,0,-0.5999999999992329,6.49525087609643
246,90,109,47,-1277.2855896241408,0,-0.1999999999991191,1.2227144103758592
130,56,49,25,3911.286216825364,0,-1.5499999999998701,7.463126315373119
223,96,98,29,6014.562149281616,25,-0.1499999999996849,7.971263049166426
203,73,92,38,-2166.757367344699,0,-1.5999999999993633,-0.16675736734469915
170,70,73,27,828.6187159462945,0,-0.29999999999954596,6.532579730119668
502,168,241,93,930.8751881459625,0,-0.2999999999986054,6.602319332451646
188,78,81,29,-695.539128859214,0,-0.7999999999993745,1.804460871140786
253,96,116,41,-672.3988747889007,0,-0.9499999999990527,1.3276011252110993
187,71,83,33,-605.9675175082059,0,-1.849999999999481,1.8940324824917942
199,74,87,38,-40.04113708167833,0,-1.3999999999996415,1.9599588629183218
248,94,112,42,-1403.6541476877746,0,-0.7999999999993754,1.0963458523122254
324,120,146,58,-1252.9831763756026,0,-1.799999999999188,1.2470168236243975
217,86,92,39,801.5426411694282,0,-0.8999999999997117,6.512670993403692
372,138,165,69,4099.420374662552,0,-1.8999999999988386,7.4913068667052105
125,52,54,19,3795.842867707193,0,-1.1499999999996624,7.445155105660669
235,85,108,42,-1332.094796605613,0,-1.4999999999990339,0.6679052033943869
353,138,164,51,7152.870836896643,61,-0.14999999999910366,9.655245318992074
227,84,97,46,543.9985283731255,0,-0.7499999999994742,6.280469856656081
284,101,139,44,-1462.8005693687444,0,-0.5499999999988012,1.0371994306312555
320,123,151,46,569.6782498919646,0,-1.4999999999990243,6.308095339321278
225,87,94,44,230.7720725323654,0,-1.2999999999992977,5.267452665661253
124,46,52,26,-3680.3088089533517,0,-0.14999999999964397,-1.6803088089533516
235,87,115,33,2067.3024911345565,20,-0.14999999999906966,7.1806900983442095
213,82,104,27,-1361.6037355042615,40,-0.04999999999916789,2.3383962644957386
227,88,98,41,812.3034416483646,0,-0.5999999999992891,6.5206625661232485
214,85,100,29,-842.5583774577973,0,-1.1999999999991964,1.1574416225422026
201,73,93,35,-525.1008389201265,0,-0.44999999999926965,1.9748991610798736
215,89,99,27,1089.6615719009867,0,-1.749999999999364,6.696723842682214
169,62,71,36,-3541.27348659744,0,-0.44999999999956364,-1.04127348659744
150,58,62,30,-1167.110994669555,0,-0.04999999999971627,1.332889005330445
265,102,116,47,-793.7029143568595,0,-2.1499999999995567,1.2062970856431403
283,99,125,59,-1565.5649153244606,0,-1.4999999999989877,0.4344350846755394
154,60,64,30,-2415.1612733329157,0,-1.5499999999998253,-0.41516127333291575
284,107,125,52,-2861.1924481301744,0,-0.5999999999989827,-0.36119244813017426
198,77,87,34,-258.6922190158946,0,-1.5499999999995073,1.7413077809841053
176,73,74,29,604.8954288872796,0,-1.3999999999993733,5.844024446952348
156,65,68,23,2972.627519166239,13,-0.24999999999956596,7.688522724061114
245,93,106,46,-1607.102045714931,0,-1.499999999999507,0.392897954285069
227,86,103,38,-1288.5435672272004,0,-1.2999999999994147,0.7114564327727997
307,120,139,48,3000.002912048429,0,-0.24999999999965095,7.304021089479551
104,44,45,15,-3500.1614696286124,0,-0.9999999999996838,-1.0001614696286123
207,77,93,37,345.0593393799645,0,-0.09999999999932108,6.0079661568707525
440,154,212,74,-1562.7123001916796,0,-1.4999999999982454,0.9372876998083204
267,102,121,44,-1351.063006805258,0,-0.999999999999335,0.648936993194742
270,109,123,38,2611.856246032794,0,-0.59999999999978,6.7209195494566485
239,84,105,50,-1790.1778213000048,0,-0.7999999999996852,0.2098221786999952
265,96,119,50,-1290.7395798699317,0,-1.6999999999996405,1.2092604201300683
312,120,140,52,1813.9321680307853,0,-0.09999999999908749,7.002282023808862
293,108,133,52,1504.6259746336827,0,-1.6499999999995967,6.39017841241834
138,58,60,20,-1239.8161962605652,0,-1.0499999999995593,1.2601838037394348
267,104,107,56,6877.19285418937,0,-0.84999999999932,7.301666737929349
312,118,159,35,493.11916939745,0,-2.0999999999987837,6.221666033016312
419,159,201,59,1582.4208981646254,0,-1.3499999999987302,6.420405746561202
139,62,59,18,1873.0409231984702,0,-1.0499999999996772,7.021511379947425
231,89,108,34,183.23878915518944,0,-1.1499999999996802,5.629739610030896
379,133,177,69,-208.74220557211427,0,-1.099999999999718,2.291257794427886
159,62,66,31,-96.74641748763497,0,-0.6999999999995705,1.903253582512365
298,103,137,58,-1277.3862984164182,25,-0.19999999999881157,1.9726137015835818
172,68,77,27,-1866.1013313603398,0,-1.249999999999498,0.13389866863966016
188,75,78,35,850.209115632377,0,-0.6999999999996149,6.047994696610769
355,128,162,65,3368.3140933215427,0,-1.049999999999283,7.3734786816950315
191,75,81,35,-1680.5756615560247,0,-1.149999999999396,0.3194243384439752
175,68,77,30,381.0654081645632,0,-1.0499999999993732,6.067355091706501
285,108,139,38,-1827.7248133396029,0,-0.7499999999988045,0.6722751866603971
462,164,231,67,2005.6075915257643,0,-0.2999999999998806,7.062520485857452
215,83,92,40,-1199.6031013934469,0,-0.5499999999995924,0.800396898606553
140,59,61,20,-690.6629575680785,0,-1.3999999999996329,1.3093370424319215
334,130,155,49,2282.9739980774793,0,-0.1999999999989608,6.640203311799027
246,97,110,39,3662.4489779621485,20,-0.14999999999965674,7.5236961958242965
175,72,77,26,-785.5276602929242,0,-1.849999999999632,1.7144723397070758
188,77,86,25,1099.8260600463818,0,-0.8999999999993857,6.702289684379713
301,118,141,42,-114.25982379685998,0,-0.5999999999989045,2.3857401762031403
188,73,77,38,1069.3274781557602,20,-0.09999999999946639,6.78543196098923
110,50,45,15,1604.6549247539099,0,-0.9999999999996465,6.928772203083631
346,127,170,49,819.3825143428096,0,-1.6999999999997462,6.525862427437462
245,92,110,43,-186.47624347990754,0,-0.14999999999915015,1.8135237565200923
316,117,144,55,-4.761130859843986,0,-2.099999999999424,2.495238869140156
247,97,110,40,1262.476793852008,0,-0.7499999999994482,6.2849735360600185
209,83,94,32,1199.3384875832962,0,-0.9999999999993046,6.75421532139224
110,45,47,18,-3902.0203873156133,0,-0.4499999999996669,-1.9020203873156132
338,135,156,47,5140.141265357939,0,-0.949999999999136,7.127018221918824
209,78,91,40,-1573.2325313398771,0,-1.1499999999992194,0.9267674686601228
207,85,89,33,-43.28138860112488,0,-1.9999999999993423,1.956718611398875
182,70,75,37,3336.1579481684785,0,-0.09999999999945053,6.867724886009691
185,75,77,33,4265.465948389417,0,-0.3499999999997936,7.515124670072078
246,99,111,36,8263.438672368437,98,-0.14999999999964927,10.35183025503191
308,109,151,48,-368.8391243824058,0,-0.29999999999895977,2.131160875617594
331,124,149,58,663.6463294587383,35,-0.049999999998942404,7.44955303826851
235,83,111,41,-688.73018870089,0,-0.9499999999994653,1.31126981129911
327,123,138,66,982.9718957938454,0,-0.24999999999907008,6.634958401275555
362,130,170,62,688.5179020209957,0,-1.349999999998757,6.421595596401158
147,62,66,19,-547.4637680725415,0,-1.3499999999995627,1.9525362319274584
205,83,82,40,6305.0782515651945,0,-1.7499999999994387,7.749561549455933
177,74,79,24,1643.6598495906405,0,-0.2499999999995719,6.943173318072116
199,77,88,34,-1263.0926561948222,0,-1.649999999999301,0.7369073438051779
257,94,129,34,1226.6936176139186,0,-1.5499999999993417,6.76773554831227
163,62,78,23,-3942.631219721257,0,-1.349999999999414,-1.4426312197212567
270,96,133,41,346.12998332270445,0,-1.4999999999991083,6.00981958090779
162,60,68,34,-1280.7573728607522,0,-0.4499999999996618,1.2192426271392478
151,62,70,19,-2896.7429389384242,0,-1.64999999999949,-0.39674293893842405
216,86,97,33,-717.3649162068548,0,-2.049999999999546,1.7826350837931453
471,175,224,72,10064.113467317125,0,-1.199999999998509,8.030098366878764
194,79,89,26,2505.963362580046,0,-1.3999999999996247,7.196096490401717
277,106,119,52,-357.6756885629767,0,-1.4999999999992224,2.142324311437023
269,100,125,44,-477.81753197926537,0,-2.049999999998981,2.0221824680207345
311,119,138,54,693.3789197456088,0,-0.649999999999392,6.4258106832256825
180,74,83,23,-578.1564861466562,0,-0.5999999999995991,1.9218435138533438
346,138,159,49,5560.747910316416,0,-1.4499999999990925,7.174200626119436
259,95,130,34,-567.7115790070408,0,-0.44999999999917595,1.9322884209929594
223,77,105,41,-598.5393029277839,0,-1.2499999999990887,1.901460697072216
461,158,222,81,1166.3496410546325,0,-0.34999999999921294,6.737494716486424
157,66,70,21,401.1732193003356,0,-0.049999999999679856,6.09812973375573
132,51,57,24,-3023.1859239912087,0,-1.04999999999958,-1.0231859239912087
279,107,137,35,-1338.019236692122,25,-0.04999999999917945,1.411980763307878
251,103,114,34,4305.331961576737,0,-1.549999999999471,7.020705060648892
433,158,196,79,3218.5995650299083,38,-0.09999999999909533,8.486207363271344
153,59,71,23,-1024.8694054826183,0,-1.8499999999995551,1.4751305945173818
209,82,89,38,2519.6675648346168,0,-0.0999999999994472,7.1993674312625755
327,113,166,48,-1658.1799942080786,30,-0.049999999998681946,1.7418200057919213
339,126,152,61,719.5198582757721,0,-0.09999999999914322,5.947983786114916
231,93,108,30,1336.3099908976947,0,-1.9999999999991505,6.819049243478828
235,88,112,35,-1205.5326879807685,0,-1.0499999999994447,1.2944673120192314
194,74,85,35,585.7970577367983,0,-1.4999999999992693,5.824807419304673
249,81,123,45,-3389.8686636553343,0,-0.449999999998951,-1.3898686636553341
253,100,122,31,476.482399881857,0,-1.5999999999995564,6.20111638021319
398,139,183,76,-4529.3785482935955,0,-0.9499999999994511,-2.5293785482935958
175,69,70,36,1435.9962074223067,0,-0.049999999999446265,6.862186148105579
201,82,88,31,2570.0179331132354,0,-2.1499999999993142,7.211234309435541
191,77,85,29,-728.6543027452415,0,-1.8999999999996617,1.7713456972547585
209,80,91,38,-833.5492779557753,0,-0.7999999999993057,1.6664507220442246
304,105,153,46,-1796.8745952424133,0,-0.4999999999993152,0.7031254047575868
154,65,68,21,-488.0660672037709,0,-1.349999999999445,1.5119339327962291
174,71,73,30,891.6729992463439,0,-1.8499999999995336,6.576532198936283
278,95,139,44,-2852.688465497209,0,-1.449999999998827,-0.3526884654972089
383,131,194,58,-287.89224077912974,0,-2.2499999999987854,2.21210775922087
254,91,114,49,527.7438484853952,0,-1.5499999999990983,6.262302457733582
261,102,121,38,195.83580328597836,0,-0.8999999999992179,5.669421937202527
244,91,116,37,807.2469697355018,0,-1.4999999999990674,6.516920600458708
327,114,158,55,-2123.044276048213,0,-0.1499999999990249,-0.12304427604821289
163,68,74,21,-1354.2589025221591,0,-0.649999999999626,1.1457410974778408
480,168,248,64,2659.3482328547493,88,-0.09999999999863536,9.871727384688535
343,132,164,47,1104.1109831513663,0,-0.6499999999989932,6.704620627689655
