days_alive,work_days,spec_days,rest_days,final_cash,final_happiness,final_health,final_reward
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
190,2,0,188,-5018.599377605653,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
198,3,1,194,-5070.05777387617,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
192,3,0,189,-5082.435779081974,100.0,100.0,7.0
190,2,0,188,-5020.635526184518,100.0,100.0,7.0
192,3,0,189,-5082.240163013763,100.0,100.0,7.0
194,5,0,189,-5042.715072273457,100.0,100.0,7.0
194,5,0,189,-5045.27103601474,100.0,100.0,7.0
194,5,0,189,-5048.971543799442,100.0,100.0,7.0
189,1,0,188,-5037.3072308267065,100.0,100.0,7.0
194,5,0,189,-5042.037798447329,100.0,100.0,7.0
191,3,0,188,-5000.608009290343,100.0,100.0,7.0
180,1,1,178,-5002.16177449854,100.0,100.0,7.0
192,3,0,189,-5081.167730796862,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
197,2,1,194,-5078.967724979235,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
193,4,0,189,-5063.1022198614055,100.0,100.0,7.0
190,2,0,188,-5017.999442961965,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5038.374700035605,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
194,0,1,193,-5048.473954154537,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.153818421466,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
194,0,1,193,-5029.70966095228,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.517804303965,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
179,0,1,178,-5040.008358342943,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
179,0,1,178,-5038.558574326768,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5038.526282948224,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
179,0,1,178,-5042.261486156338,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5035.632098101369,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5038.576760091796,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5037.562407475179,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
194,0,1,193,-5048.221694566488,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
189,1,0,188,-5036.948910346812,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
188,0,0,188,-5056.962565945582,100.0,100.0,7.0
